radius_um,wavelength_nm,theta_deg,intensity
100.0,620.0,163.0,8.912955715251846e-08
100.0,620.0,164.0,5.4723140373642404e-08
100.0,620.0,165.0,1.3288478208524986e-07
100.0,620.0,166.0,1.100037698688013e-07
100.0,620.0,167.0,1.0410765365960678e-07
100.0,620.0,168.0,4.114394299033939e-08
100.0,620.0,169.0,4.5602542488848834e-08
100.0,620.0,170.0,9.225046161399587e-08
100.0,620.0,171.0,1.1371815116401309e-07
100.0,620.0,172.0,6.645071833163825e-08
100.0,620.0,173.0,1.5478724090397888e-07
100.0,620.0,174.0,9.918667761947595e-08
100.0,620.0,175.0,2.0292027853875774e-07
100.0,620.0,176.0,4.852422632653101e-08
100.0,620.0,177.0,7.263419555940457e-08
100.0,620.0,178.0,1.26432458365109e-07
100.0,620.0,179.0,1.2786888572039758e-07
100.0,620.0,180.0,5.377751292650979e-06
100.0,630.0,0.0,1.0
100.0,630.0,1.0,0.00024192068642430942
100.0,630.0,2.0,4.026401245668056e-05
100.0,630.0,3.0,2.4363059776248537e-05
100.0,630.0,4.0,8.075393656712902e-06
100.0,630.0,5.0,5.485304682390375e-06
100.0,630.0,6.0,2.4910063893755325e-05
100.0,630.0,7.0,1.3639109230261755e-05
100.0,630.0,8.0,1.8110788882883153e-05
100.0,630.0,9.0,1.0364780372863583e-05
100.0,630.0,10.0,2.077645156279823e-05
100.0,630.0,11.0,1.2953354818598024e-05
100.0,630.0,12.0,7.426959629458202e-06
100.0,630.0,13.0,7.327097616741921e-06
100.0,630.0,14.0,6.881318184419062e-06
100.0,630.0,15.0,6.840598418124124e-06
100.0,630.0,16.0,6.500530783133582e-06
100.0,630.0,17.0,9.843350119576117e-06
100.0,630.0,18.0,1.3646259996792761e-05
100.0,630.0,19.0,8.232692274387865e-06
100.0,630.0,20.0,6.64665365012745e-06
100.0,630.0,21.0,1.0943570545797099e-05
100.0,630.0,22.0,4.482459857772726e-06
100.0,630.0,23.0,9.9074201919972e-06
100.0,630.0,24.0,4.795028817800542e-06
100.0,630.0,25.0,6.559134299169414e-06
100.0,630.0,26.0,7.918139641208115e-06
100.0,630.0,27.0,3.581728159820694e-06
100.0,630.0,28.0,4.456557721847485e-06
100.0,630.0,29.0,6.399522299743729e-06
100.0,630.0,30.0,5.611422594907817e-06
100.0,630.0,31.0,3.2564298209049315e-06
100.0,630.0,32.0,2.3576472715665098e-06
100.0,630.0,33.0,2.2980037712244507e-06
100.0,630.0,34.0,2.585901210126383e-06
100.0,630.0,35.0,2.782225049026829e-06
100.0,630.0,36.0,2.911687268345217e-06
100.0,630.0,37.0,2.9548744673028288e-06
100.0,630.0,38.0,3.2403300130673243e-06
100.0,630.0,39.0,3.1901870459008054e-06
100.0,630.0,40.0,3.375619881438472e-06
100.0,630.0,41.0,2.3190859051175787e-06
100.0,630.0,42.0,1.1664346046906143e-06
100.0,630.0,43.0,1.0772128902097414e-06
100.0,630.0,44.0,1.4590174434726952e-06
100.0,630.0,45.0,1.0794350220420033e-06
100.0,630.0,46.0,7.796827922548569e-07
100.0,630.0,47.0,1.0967155632931209e-06
100.0,630.0,48.0,1.5114025227983583e-06
100.0,630.0,49.0,1.8318091188745143e-06
100.0,630.0,50.0,1.4900161399206256e-06
100.0,630.0,51.0,1.1002097773681293e-06
100.0,630.0,52.0,7.831408145713663e-07
100.0,630.0,53.0,4.661770528333594e-07
100.0,630.0,54.0,4.4104708236273206e-07
100.0,630.0,55.0,5.090126376658644e-07
100.0,630.0,56.0,6.653045956588381e-07
100.0,630.0,57.0,7.982684471058392e-07
100.0,630.0,58.0,8.15923416208959e-07
100.0,630.0,59.0,7.151808033052545e-07
100.0,630.0,60.0,4.269383703049131e-07
100.0,630.0,61.0,3.27638896402671e-07
100.0,630.0,62.0,1.7581230396266388e-07
100.0,630.0,63.0,1.648147666368139e-07
100.0,630.0,64.0,1.1412973296704088e-07
100.0,630.0,65.0,1.6350799132229922e-07
100.0,630.0,66.0,1.3795366308265166e-07
100.0,630.0,67.0,2.099220346781639e-07
100.0,630.0,68.0,1.5089360737213962e-07
100.0,630.0,69.0,2.072934491327317e-07
100.0,630.0,70.0,1.522030846824459e-07
100.0,630.0,71.0,1.6664821886200766e-07
100.0,630.0,72.0,1.4460000585120925e-07
100.0,630.0,73.0,1.4372092419452907e-07
100.0,630.0,74.0,1.2844003133006673e-07
100.0,630.0,75.0,8.433255686654967e-08
100.0,630.0,76.0,7.167394439667048e-08
100.0,630.0,77.0,5.5307175228449596e-08
100.0,630.0,78.0,4.862132747326976e-08
100.0,630.0,79.0,2.846665736176449e-08
100.0,630.0,80.0,3.163505120429006e-08
100.0,630.0,81.0,2.3960167107080335e-08
100.0,630.0,82.0,4.0383562702772224e-08
100.0,630.0,83.0,4.158134293883652e-08
100.0,630.0,84.0,3.839314157057364e-08
100.0,630.0,85.0,2.8524039566803873e-08
100.0,630.0,86.0,3.4867518741774674e-08
100.0,630.0,87.0,2.2297226326211595e-08
100.0,630.0,88.0,3.1160874055118277e-08
100.0,630.0,89.0,4.4205251659473285e-08
100.0,630.0,90.0,2.3266702903955987e-08
100.0,630.0,91.0,1.4799880989910385e-08
100.0,630.0,92.0,2.498130425782902e-08
100.0,630.0,93.0,3.359415903359787e-08
100.0,630.0,94.0,2.9110788991495823e-08
100.0,630.0,95.0,4.745010886490535e-08
100.0,630.0,96.0,4.2401388336005074e-08
100.0,630.0,97.0,3.3637666976138906e-08
100.0,630.0,98.0,5.4530246201509725e-08
100.0,630.0,99.0,3.5298220150783525e-08
100.0,630.0,100.0,4.321906688335489e-08
100.0,630.0,101.0,3.239387029529227e-08
100.0,630.0,102.0,1.9571844345376653e-08
100.0,630.0,103.0,2.3362429724482777e-08
100.0,630.0,104.0,3.6415560213673867e-08
100.0,630.0,105.0,3.028436436964547e-08
100.0,630.0,106.0,1.1003656612501576e-08
100.0,630.0,107.0,2.923734169197421e-08
100.0,630.0,108.0,2.013152065861785e-08
100.0,630.0,109.0,3.278611907328238e-08
100.0,630.0,110.0,2.1977496826332976e-08
100.0,630.0,111.0,3.156182229489376e-08
100.0,630.0,112.0,1.8329951631371494e-08
100.0,630.0,113.0,3.797778132853485e-08
100.0,630.0,114.0,2.023784838704482e-08
100.0,630.0,115.0,2.2296664303011717e-08
100.0,630.0,116.0,4.870107277477231e-08
100.0,630.0,117.0,3.490362469437946e-08
100.0,630.0,118.0,3.413232066437207e-08
100.0,630.0,119.0,1.8820820069268454e-08
100.0,630.0,120.0,2.9973444189293986e-08
100.0,630.0,121.0,3.664186666731157e-08
100.0,630.0,122.0,5.917194830980928e-08
100.0,630.0,123.0,3.5989807718851115e-08
100.0,630.0,124.0,5.477797348055974e-08
100.0,630.0,125.0,8.522768175529688e-08
100.0,630.0,126.0,4.788959571672915e-08
100.0,630.0,127.0,1.9683839565833419e-07
100.0,630.0,128.0,1.6757506845553024e-07
100.0,630.0,129.0,1.2200680286191308e-07
100.0,630.0,130.0,1.9697260055380047e-07
100.0,630.0,131.0,8.784718315007078e-09
100.0,630.0,132.0,6.133703742095448e-08
100.0,630.0,133.0,2.1243775785814775e-08
100.0,630.0,134.0,2.4376475224471882e-08
100.0,630.0,135.0,3.0545855981834725e-08
100.0,630.0,136.0,3.0201091030262376e-08
100.0,630.0,137.0,4.4779724174895826e-07
100.0,630.0,138.0,9.811896760507937e-07
100.0,630.0,139.0,8.822665769387916e-07
100.0,630.0,140.0,2.645580168690158e-07
100.0,630.0,141.0,5.107611113372047e-07
100.0,630.0,142.0,5.481732507403912e-07
100.0,630.0,143.0,2.6486002836505045e-07
100.0,630.0,144.0,2.842226368885095e-07
100.0,630.0,145.0,1.25527240213353e-07
100.0,630.0,146.0,2.4860666312896746e-07
100.0,630.0,147.0,1.4994297900580782e-07
100.0,630.0,148.0,3.6441224761366734e-07
100.0,630.0,149.0,1.8667535635309232e-07
100.0,630.0,150.0,2.51373158562428e-07
100.0,630.0,151.0,2.3062143768905562e-07
100.0,630.0,152.0,2.823431949637475e-07
100.0,630.0,153.0,2.3865504378550195e-07
100.0,630.0,154.0,1.841406180227083e-07
100.0,630.0,155.0,1.0099966258884786e-07
100.0,630.0,156.0,1.4447678080776495e-07
100.0,630.0,157.0,2.3387017528628413e-07
100.0,630.0,158.0,1.3285250765319456e-07
100.0,630.0,159.0,1.5844413888514007e-07
100.0,630.0,160.0,1.2189194555583125e-07
100.0,630.0,161.0,2.0015205673431072e-07
100.0,630.0,162.0,3.6010983883783293e-08
100.0,630.0,163.0,1.0412207181941446e-07
100.0,630.0,164.0,1.5959808346116408e-07
100.0,630.0,165.0,1.717788987841879e-07
100.0,630.0,166.0,1.8470652499382578e-07
100.0,630.0,167.0,2.0224377151180654e-07
100.0,630.0,168.0,2.0932064364264848e-07
100.0,630.0,169.0,1.1423380034410693e-07
100.0,630.0,170.0,2.190359248417594e-08
100.0,630.0,171.0,1.1466069329284353e-07
100.0,630.0,172.0,1.483872436568565e-07
100.0,630.0,173.0,6.276698858823418e-08
100.0,630.0,174.0,1.1974229542934888e-07
100.0,630.0,175.0,1.2285642928100225e-07
100.0,630.0,176.0,1.4599002302615882e-08
100.0,630.0,177.0,1.459710950155534e-07
100.0,630.0,178.0,2.8765059870071183e-07
100.0,630.0,179.0,2.1914373120351316e-07
100.0,630.0,180.0,1.9356460121657823e-06
100.0,640.0,0.0,1.0
100.0,640.0,1.0,0.00021198117431678264
100.0,640.0,2.0,1.7490341127962656e-05
100.0,640.0,3.0,1.1730206904322362e-06
100.0,640.0,4.0,1.995820260479591e-06
100.0,640.0,5.0,1.5124714591690047e-05
100.0,640.0,6.0,2.851664810910433e-05
100.0,640.0,7.0,1.332964743677275e-05
100.0,640.0,8.0,1.1688333883129624e-05
100.0,640.0,9.0,1.5752731932024213e-05
100.0,640.0,10.0,1.6715585064521053e-05
100.0,640.0,11.0,7.56602789379441e-06
100.0,640.0,12.0,1.3167092217326167e-05
100.0,640.0,13.0,1.681632443710296e-05
100.0,640.0,14.0,1.6944753332117613e-05
100.0,640.0,15.0,1.5642773385884163e-05
100.0,640.0,16.0,1.5026598299734215e-05
100.0,640.0,17.0,1.3325699447292093e-05
100.0,640.0,18.0,8.476998495049034e-06
100.0,640.0,19.0,5.505052644998655e-06
100.0,640.0,20.0,1.0006392032560896e-05
100.0,640.0,21.0,1.0235038321669032e-05
100.0,640.0,22.0,4.97449995608237e-06
100.0,640.0,23.0,1.0352173333237735e-05
100.0,640.0,24.0,4.123547422378998e-06
100.0,640.0,25.0,9.140492116834818e-06
100.0,640.0,26.0,3.945822462651347e-06
100.0,640.0,27.0,6.046750588702884e-06
100.0,640.0,28.0,7.227610387010714e-06
100.0,640.0,29.0,3.4241903800067017e-06
100.0,640.0,30.0,4.035583649743704e-06
100.0,640.0,31.0,5.7592425764635686e-06
100.0,640.0,32.0,4.448066223136978e-06
100.0,640.0,33.0,2.783615477408508e-06
100.0,640.0,34.0,1.9355609552805044e-06
100.0,640.0,35.0,2.5473892474667156e-06
100.0,640.0,36.0,3.3820077867579006e-06
100.0,640.0,37.0,3.8069006550882353e-06
100.0,640.0,38.0,3.342767762396958e-06
100.0,640.0,39.0,3.0482724903338623e-06
100.0,640.0,40.0,3.087414727681062e-06
100.0,640.0,41.0,2.691368808206452e-06
100.0,640.0,42.0,2.5555897037564552e-06
100.0,640.0,43.0,3.036094158164039e-06
100.0,640.0,44.0,2.7322151645336814e-06
100.0,640.0,45.0,1.7450809490780442e-06
100.0,640.0,46.0,1.3575587427814254e-06
100.0,640.0,47.0,1.7336753528294652e-06
100.0,640.0,48.0,1.9032855305418733e-06
100.0,640.0,49.0,1.7041135328796053e-06
100.0,640.0,50.0,1.4207769371263736e-06
100.0,640.0,51.0,1.369162261991304e-06
100.0,640.0,52.0,1.3262981442450241e-06
100.0,640.0,53.0,1.2981711643240095e-06
100.0,640.0,54.0,1.1730265952883783e-06
100.0,640.0,55.0,9.973741463491125e-07
100.0,640.0,56.0,7.924119147922438e-07
100.0,640.0,57.0,6.704056543380395e-07
100.0,640.0,58.0,5.36483383913062e-07
100.0,640.0,59.0,5.339302018588903e-07
100.0,640.0,60.0,4.111198740789355e-07
100.0,640.0,61.0,2.9032548580292266e-07
100.0,640.0,62.0,3.330650815072098e-07
100.0,640.0,63.0,2.3881065907092034e-07
100.0,640.0,64.0,2.7021072963378704e-07
100.0,640.0,65.0,2.2735749944558232e-07
100.0,640.0,66.0,1.9085275780751596e-07
100.0,640.0,67.0,2.1358965865016068e-07
100.0,640.0,68.0,1.7640452966192987e-07
100.0,640.0,69.0,1.97742881945621e-07
100.0,640.0,70.0,1.7973259121058807e-07
100.0,640.0,71.0,2.009856081075171e-07
100.0,640.0,72.0,1.7189585394178276e-07
100.0,640.0,73.0,1.632507710179027e-07
100.0,640.0,74.0,1.0884135231235067e-07
100.0,640.0,75.0,7.247601631042016e-08
100.0,640.0,76.0,4.1884341775354074e-08
100.0,640.0,77.0,4.245446199777479e-08
100.0,640.0,78.0,2.8756322807158825e-08
100.0,640.0,79.0,5.699620789723959e-08
100.0,640.0,80.0,6.247515273077674e-08
100.0,640.0,81.0,3.8874620777076364e-08
100.0,640.0,82.0,4.360134289123817e-08
100.0,640.0,83.0,2.284781438617786e-08
100.0,640.0,84.0,3.794908789378021e-08
100.0,640.0,85.0,3.36020289568798e-08
100.0,640.0,86.0,3.787195430967102e-08
100.0,640.0,87.0,3.341607793411987e-08
100.0,640.0,88.0,2.0420979275456634e-08
100.0,640.0,89.0,3.0477350961953515e-08
100.0,640.0,90.0,4.237779172522375e-08
100.0,640.0,91.0,3.2150590561209186e-08
100.0,640.0,92.0,2.6502804747190645e-08
100.0,640.0,93.0,1.5279471448838337e-08
100.0,640.0,94.0,1.4130480103790248e-08
100.0,640.0,95.0,3.1252236720640885e-08
100.0,640.0,96.0,2.3668647199510066e-08
100.0,640.0,97.0,3.860395475389202e-08
100.0,640.0,98.0,2.7557995345935974e-08
100.0,640.0,99.0,3.240080795212323e-08
100.0,640.0,100.0,1.9395932956284274e-08
100.0,640.0,101.0,2.4139957835067028e-08
100.0,640.0,102.0,2.351629155500854e-08
100.0,640.0,103.0,4.851991657461965e-08
100.0,640.0,104.0,2.4576322659253986e-08
100.0,640.0,105.0,1.9106729078759516e-08
100.0,640.0,106.0,3.031287997602696e-08
100.0,640.0,107.0,2.3967721930239532e-08
100.0,640.0,108.0,1.532745762563409e-08
100.0,640.0,109.0,4.1477317170690784e-08
100.0,640.0,110.0,1.188362815361156e-08
100.0,640.0,111.0,4.4422887042801806e-08
100.0,640.0,112.0,1.7831463094143806e-08
100.0,640.0,113.0,2.6762335757073002e-08
100.0,640.0,114.0,3.886483659628295e-08
100.0,640.0,115.0,1.7977848412619105e-08
100.0,640.0,116.0,3.545907544490488e-08
100.0,640.0,117.0,5.7668221026059893e-08
100.0,640.0,118.0,4.260935181302012e-08
100.0,640.0,119.0,3.178937482431384e-08
100.0,640.0,120.0,2.6145746382811064e-08
100.0,640.0,121.0,2.8792905665864354e-08
100.0,640.0,122.0,5.3327813914182843e-08
100.0,640.0,123.0,2.19005066403789e-08
100.0,640.0,124.0,8.023091212228911e-08
100.0,640.0,125.0,5.1153519168241984e-08
100.0,640.0,126.0,6.988406453886308e-08
100.0,640.0,127.0,9.423279527015496e-08
100.0,640.0,128.0,1.997110160135409e-07
100.0,640.0,129.0,2.0027967792523085e-07
100.0,640.0,130.0,1.2473114855458338e-07
100.0,640.0,131.0,2.5091027271557543e-08
100.0,640.0,132.0,6.46200388369865e-08
100.0,640.0,133.0,1.3415105470178046e-08
100.0,640.0,134.0,2.7473830813638217e-08
100.0,640.0,135.0,3.09443304825127e-08
100.0,640.0,136.0,3.2376190650616945e-08
100.0,640.0,137.0,4.2196149229574834e-07
100.0,640.0,138.0,1.3651237315535088e-06
100.0,640.0,139.0,8.614488900517549e-07
100.0,640.0,140.0,3.308701624408146e-07
100.0,640.0,141.0,4.179358158471149e-07
100.0,640.0,142.0,7.812705334185874e-07
100.0,640.0,143.0,2.4691125671219693e-07
100.0,640.0,144.0,1.3044139185971789e-07
100.0,640.0,145.0,3.1837790928772e-07
100.0,640.0,146.0,1.1586929797654637e-07
100.0,640.0,147.0,3.2402357695543237e-07
100.0,640.0,148.0,1.5362407025070446e-07
100.0,640.0,149.0,2.0229984991839e-07
100.0,640.0,150.0,3.7532474498698837e-07
100.0,640.0,151.0,2.6400856002700633e-07
100.0,640.0,152.0,3.0318446401606656e-07
100.0,640.0,153.0,2.4971474572734834e-07
100.0,640.0,154.0,1.9721050401284566e-07
100.0,640.0,155.0,1.1782042976918097e-07
100.0,640.0,156.0,1.6388911638759861e-07
100.0,640.0,157.0,2.537272252724463e-07
100.0,640.0,158.0,1.2806304679352528e-07
100.0,640.0,159.0,2.101310824577568e-07
100.0,640.0,160.0,6.106589439750303e-08
100.0,640.0,161.0,2.0297084636556705e-07
100.0,640.0,162.0,7.028484030874769e-08
100.0,640.0,163.0,6.059245451072168e-08
100.0,640.0,164.0,1.24617316174674e-07
100.0,640.0,165.0,1.7995165164891684e-07
100.0,640.0,166.0,1.72435020266055e-07
100.0,640.0,167.0,1.552690694286303e-07
100.0,640.0,168.0,7.767169419930657e-08
100.0,640.0,169.0,2.7408571848088535e-08
100.0,640.0,170.0,9.015303482544736e-08
100.0,640.0,171.0,2.2737269226773245e-07
100.0,640.0,172.0,3.3041405272540896e-08
100.0,640.0,173.0,2.1201116471138993e-07
100.0,640.0,174.0,4.011093155953082e-08
100.0,640.0,175.0,1.8046631222222753e-07
100.0,640.0,176.0,1.407313156435316e-07
100.0,640.0,177.0,7.357073434263149e-08
100.0,640.0,178.0,1.3598942831162777e-07
100.0,640.0,179.0,3.378782006760084e-07
100.0,640.0,180.0,1.6917496659229649e-06
100.0,650.0,0.0,1.0
100.0,650.0,1.0,0.00022954097106027746
100.0,650.0,2.0,6.464366619957307e-05
100.0,650.0,3.0,7.585229884665964e-06
100.0,650.0,4.0,1.9271703050389938e-05
100.0,650.0,5.0,1.9461518710691535e-05
100.0,650.0,6.0,2.73092040646638e-05
100.0,650.0,7.0,1.4844599211523779e-05
100.0,650.0,8.0,1.0721593589537086e-05
100.0,650.0,9.0,2.0775840294493e-05
100.0,650.0,10.0,1.0578184043861659e-05
100.0,650.0,11.0,1.2716711345452201e-05
100.0,650.0,12.0,1.978472415712593e-05
100.0,650.0,13.0,1.3363078748570614e-05
100.0,650.0,14.0,8.326876019120442e-06
100.0,650.0,15.0,6.96417085146834e-06
100.0,650.0,16.0,6.418962646432993e-06
100.0,650.0,17.0,6.964534568805809e-06
100.0,650.0,18.0,8.238071812783892e-06
100.0,650.0,19.0,1.1589453220648279e-05
100.0,650.0,20.0,1.2402100302663676e-05
100.0,650.0,21.0,6.4593369896753686e-06
100.0,650.0,22.0,6.6525640827222375e-06
100.0,650.0,23.0,1.0570118807462471e-05
100.0,650.0,24.0,4.3514135839001345e-06
100.0,650.0,25.0,9.250872037127287e-06
100.0,650.0,26.0,4.090711531766231e-06
100.0,650.0,27.0,8.143364454022774e-06
100.0,650.0,28.0,3.7990391377641423e-06
100.0,650.0,29.0,5.900067065853398e-06
100.0,650.0,30.0,6.085885322605658e-06
100.0,650.0,31.0,2.471640135995968e-06
100.0,650.0,32.0,4.879640629553135e-06
100.0,650.0,33.0,5.937316981364976e-06
100.0,650.0,34.0,4.089914020970484e-06
100.0,650.0,35.0,2.2529139904416538e-06
100.0,650.0,36.0,2.496229625539928e-06
100.0,650.0,37.0,3.5783518226007635e-06
100.0,650.0,38.0,4.101811844286299e-06
100.0,650.0,39.0,3.1222592373827733e-06
100.0,650.0,40.0,2.2831083373289447e-06
100.0,650.0,41.0,1.7840377914284745e-06
100.0,650.0,42.0,1.1288285415488686e-06
100.0,650.0,43.0,1.2336278993350483e-06
100.0,650.0,44.0,1.9039816444364428e-06
100.0,650.0,45.0,2.071158237158421e-06
100.0,650.0,46.0,1.840756351756403e-06
100.0,650.0,47.0,1.7142979914242113e-06
100.0,650.0,48.0,1.8676613246260344e-06
100.0,650.0,49.0,1.9802198685138074e-06
100.0,650.0,50.0,1.6600763199941005e-06
100.0,650.0,51.0,1.4585615577995463e-06
100.0,650.0,52.0,1.2041898146376004e-06
100.0,650.0,53.0,1.1279651486635523e-06
100.0,650.0,54.0,8.970105525532337e-07
100.0,650.0,55.0,8.200577808436287e-07
100.0,650.0,56.0,7.426947368729038e-07
100.0,650.0,57.0,5.377715738543571e-07
100.0,650.0,58.0,3.9397370145309667e-07
100.0,650.0,59.0,3.179939012936476e-07
100.0,650.0,60.0,2.3566502279750194e-07
100.0,650.0,61.0,1.6824797220168346e-07
100.0,650.0,62.0,1.8307841925593747e-07
100.0,650.0,63.0,2.3868377073887894e-07
100.0,650.0,64.0,2.465264673190331e-07
100.0,650.0,65.0,2.5676132118923114e-07
100.0,650.0,66.0,3.70183961168776e-07
100.0,650.0,67.0,3.302469547435659e-07
100.0,650.0,68.0,2.5428776301116423e-07
100.0,650.0,69.0,2.2719590710958774e-07
100.0,650.0,70.0,8.475266394549232e-08
100.0,650.0,71.0,7.09190041238913e-08
100.0,650.0,72.0,7.105417256378797e-08
100.0,650.0,73.0,1.1324590048804912e-07
100.0,650.0,74.0,1.5403307047292378e-07
100.0,650.0,75.0,1.046510363615885e-07
100.0,650.0,76.0,5.371414816790602e-08
100.0,650.0,77.0,3.3425162897088527e-08
100.0,650.0,78.0,5.015164667125721e-08
100.0,650.0,79.0,5.990998310607837e-08
100.0,650.0,80.0,5.1126176239064925e-08
100.0,650.0,81.0,2.9230511797565623e-08
100.0,650.0,82.0,4.7371081911786416e-08
100.0,650.0,83.0,3.787857088315095e-08
100.0,650.0,84.0,3.363882115000339e-08
100.0,650.0,85.0,2.5790684140934746e-08
100.0,650.0,86.0,4.758441800068527e-08
100.0,650.0,87.0,2.160508438736917e-08
100.0,650.0,88.0,2.826296101224395e-08
100.0,650.0,89.0,4.6431353749522644e-08
100.0,650.0,90.0,2.6788408221676962e-08
100.0,650.0,91.0,2.69994513028552e-08
100.0,650.0,92.0,1.9028981333965525e-08
100.0,650.0,93.0,3.5389252459239513e-08
100.0,650.0,94.0,3.584702226383135e-08
100.0,650.0,95.0,3.81837668640385e-08
100.0,650.0,96.0,3.2918983000620534e-08
100.0,650.0,97.0,3.1965856730842206e-08
100.0,650.0,98.0,2.912008039239159e-08
100.0,650.0,99.0,3.430143680670439e-08
100.0,650.0,100.0,2.169352528655859e-08
100.0,650.0,101.0,2.3109219907426448e-08
100.0,650.0,102.0,8.489039864588077e-09
100.0,650.0,103.0,1.9294863633149122e-08
100.0,650.0,104.0,3.578778973184304e-08
100.0,650.0,105.0,1.8351882492934007e-08
100.0,650.0,106.0,1.7287324288865196e-08
100.0,650.0,107.0,3.9397710951973844e-08
100.0,650.0,108.0,2.351535030123662e-08
100.0,650.0,109.0,3.5946997528635645e-08
100.0,650.0,110.0,2.4895764414506615e-08
100.0,650.0,111.0,2.5116765429696757e-08
100.0,650.0,112.0,2.3240619208212905e-08
100.0,650.0,113.0,4.263924458418731e-08
100.0,650.0,114.0,2.055691153238937e-08
100.0,650.0,115.0,3.509782659656647e-08
100.0,650.0,116.0,5.1583743499216034e-08
100.0,650.0,117.0,2.5395041368657835e-08
100.0,650.0,118.0,1.742856143239888e-08
100.0,650.0,119.0,4.2682015796375334e-08
100.0,650.0,120.0,4.268699084896572e-08
100.0,650.0,121.0,6.598520124712445e-08
100.0,650.0,122.0,7.86280983653086e-08
100.0,650.0,123.0,4.948288051904147e-08
100.0,650.0,124.0,1.047688359213042e-07
100.0,650.0,125.0,5.5516871401446456e-08
100.0,650.0,126.0,5.558203806880398e-08
100.0,650.0,127.0,5.6492637786204476e-08
100.0,650.0,128.0,1.373327675527848e-07
100.0,650.0,129.0,2.9674654192458115e-07
100.0,650.0,130.0,1.1122629637613552e-07
100.0,650.0,131.0,9.026975699770316e-08
100.0,650.0,132.0,1.6374207066795888e-08
100.0,650.0,133.0,3.5422099092617414e-08
100.0,650.0,134.0,2.8067616355697874e-08
100.0,650.0,135.0,2.3987085707613024e-08
100.0,650.0,136.0,2.9864665281263926e-08
100.0,650.0,137.0,5.377235048019093e-07
100.0,650.0,138.0,1.336645941081034e-06
100.0,650.0,139.0,6.819264302895706e-07
100.0,650.0,140.0,3.5138136385138144e-07
100.0,650.0,141.0,5.646531418359244e-07
100.0,650.0,142.0,7.921144218912653e-07
100.0,650.0,143.0,2.2339748023225275e-07
100.0,650.0,144.0,2.1553931468794773e-07
100.0,650.0,145.0,3.0087353856318637e-07
100.0,650.0,146.0,1.958189917695196e-07
100.0,650.0,147.0,1.972128778702655e-07
100.0,650.0,148.0,3.2278616757433647e-07
100.0,650.0,149.0,2.071848874797146e-07
100.0,650.0,150.0,2.3908532395716696e-07
100.0,650.0,151.0,2.837450555693245e-07
100.0,650.0,152.0,1.3350260838776732e-07
100.0,650.0,153.0,1.8705204259367088e-07
100.0,650.0,154.0,2.627230943598616e-07
100.0,650.0,155.0,2.687554077886866e-07
100.0,650.0,156.0,2.0449742224482762e-07
100.0,650.0,157.0,8.24905799768986e-08
100.0,650.0,158.0,2.6601962812427416e-07
100.0,650.0,159.0,7.826891996356572e-08
100.0,650.0,160.0,2.0153171143916656e-07
100.0,650.0,161.0,1.4100275152261663e-07
100.0,650.0,162.0,4.991060019581151e-08
100.0,650.0,163.0,1.592603563713353e-07
100.0,650.0,164.0,1.8459594760275877e-07
100.0,650.0,165.0,1.8842752726770458e-07
100.0,650.0,166.0,2.0288355373757477e-07
100.0,650.0,167.0,1.9887990941901643e-07
100.0,650.0,168.0,2.008538842429737e-07
100.0,650.0,169.0,8.842372925358085e-08
100.0,650.0,170.0,2.0517735873589588e-08
100.0,650.0,171.0,1.7346108150105103e-07
100.0,650.0,172.0,9.284913018703155e-08
100.0,650.0,173.0,1.1525711330837019e-07
100.0,650.0,174.0,8.340263980471831e-08
100.0,650.0,175.0,1.8236007281636455e-07
100.0,650.0,176.0,6.622075327943113e-08
100.0,650.0,177.0,4.0793350006576244e-08
100.0,650.0,178.0,9.751294049578351e-08
100.0,650.0,179.0,1.6253931855269637e-07
100.0,650.0,180.0,3.089172496197582e-06
100.0,660.0,0.0,1.0
100.0,660.0,1.0,1.6124046787469888e-05
100.0,660.0,2.0,0.0001362498315775708
100.0,660.0,3.0,5.2642087594988956e-05
100.0,660.0,4.0,2.8023617570507377e-05
100.0,660.0,5.0,3.7517064093946615e-05
100.0,660.0,6.0,3.0491333451739192e-05
100.0,660.0,7.0,1.1427284691056857e-05
100.0,660.0,8.0,1.40423919946251e-05
100.0,660.0,9.0,2.372398959727556e-05
100.0,660.0,10.0,8.810791444227612e-06
100.0,660.0,11.0,1.8206286764553704e-05
100.0,660.0,12.0,1.6211836506614984e-05
100.0,660.0,13.0,7.382325676212889e-06
100.0,660.0,14.0,1.0192379759039541e-05
100.0,660.0,15.0,1.4896706252655702e-05
100.0,660.0,16.0,1.4743411960626185e-05
100.0,660.0,17.0,1.4667802795891501e-05
100.0,660.0,18.0,1.3343776311445174e-05
100.0,660.0,19.0,1.0225247681858274e-05
100.0,660.0,20.0,6.582810567330729e-06
100.0,660.0,21.0,6.369692231156841e-06
100.0,660.0,22.0,1.0863876046221218e-05
100.0,660.0,23.0,9.412821234352915e-06
100.0,660.0,24.0,4.672140099929952e-06
100.0,660.0,25.0,9.98865291467459e-06
100.0,660.0,26.0,4.3331528518910715e-06
100.0,660.0,27.0,7.762475217803249e-06
100.0,660.0,28.0,3.741583890573073e-06
100.0,660.0,29.0,7.469729256603808e-06
100.0,660.0,30.0,3.1658919469629154e-06
100.0,660.0,31.0,5.791587690861522e-06
100.0,660.0,32.0,4.154711710168852e-06
100.0,660.0,33.0,2.7479978736885294e-06
